video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
wjy9Jgnjv6U,17.14.11,Neil and Blake Push A Fat Bike To Its Limits,Global Mountain Bike Network,17,2017-11-08T16:59:44.000Z,"GMBN|""Global Mountain Bike Network""|""mountain biking""|""mountain bike""|""Bicycle (Product Category)""|""MTB""|""fat bike""|""fattie""|""pushing a fat bike""|""limits""|""corner""|""cornering""|""rolling""|""pumping""|""jumps""|""tricks""|""downhill""|""roots""|""grip""|""can can""|""can-can""|""backflip""|""back flip""|""downhill MTB""|""XC MTB""|""mtb skills""|""mountain bike skills""|""bike""|""gmvn""|""neil donoghue""|""blake samson""|""sec-feature""|""scany15""|""scbpgmbn15""|""1k""|""1o""|""1s""|""1w""|""2b""|""ή""|""δ""|""υ""|""η""|""ι""|""π""|""φ""",146530,5675,41,533,https://i.ytimg.com/vi/wjy9Jgnjv6U/default.jpg,FALSE,FALSE,FALSE,"It's Fat Wednesday on GMBN! No longer just for riding over sand or snow, modern fat bikes can more than hold their own on all sorts of terrain. Neil and Blake have a go at finding the limits of a fat bike.\n\nSubscribe to GMBN: http://gmbn.eu/subscribe\nGet exclusive GMBN gear in the GMBN store! http://gmbn.eu/zZ\n\nGripping through corners, pinning it on rough downhill trails, and sending off some sizeable jumps, fat bikes can handle a whole lot. Make sure you watch all the way to the end to see Blake really push the fat bike to its limit!\n\nThanks to Windh1ll for use of the park! http://gmbn.eu/wind-hill\n\nDo you ride a fat bike? Let us know in the comments below 👇\n\nIf you'd like to contribute captions and video info in your language, here's the link 👍 http://gmbn.eu/z-\n\nWatch more on GMBN...\nAre fat bikes fast? http://gmbn.eu/FATBIKESFAST 📹\nCan fat bikes corner? http://gmbn.eu/CanFatBikesCorner 📹\n\nClick here to buy GMBN T-shirts, hoodies and more: http://gmbn.eu/tHEGMBNShop\n\nThe Global Mountain Bike Network is the best MTB YouTube channel, with videos for everyone who loves dirt: from the full-faced helmet downhill mountain biker to the lycra-clad cross country rider along with everyone and anyone in between. \n\nWith the help of our pro and ex-pro riding team we’re here to inform, entertain and inspire you to become a better mountain biker, including videos on:\n\n- How to ride faster with expert knowledge\n- Fix everything with pro know-how\n- Ride anything with world-cup winning skills\n- Dial in your bike with bike set-up advice\n- In-depth entertaining features\n- Chat, opinion and interact with us on the Dirt Shed Show\n\nWelcome to the Global Mountain Bike Network | Covering Every Angle\n\nThanks to our sponsors:\nCanyon bikes: http://gmbn.eu/Canyon\nNukeproof: http://gmbn.eu/nukeproof\nSCOTT bikes: http://gmbn.eu/SCOTTbikes\ncrankbrothers pedals: http://gmbn.eu/crankbros\ncrankbrothers seatposts: http://gmbn.eu/8b\nExposure lights: http://gmbn.eu/exposure\nContinental: http://gmbn.eu/Continental\nSix Six One Protection: http://gmbn.eu/sixsixone\nPOC helmets and eyewear: http://gmbn.eu/POCsports \nTopeak: http://gmbn.eu/topeak\nWD40: http://gmbn.eu/WD40\nFSA: http://gmbn.eu/fsa\nErgon: http://gmbn.eu/ergon\nPark Tool: http://gmbn.eu/ParkTool\nNorthwave: http://gmbn.eu/Northwave\nCamelbak: http://gmbn.eu/camelbak\n\n\nYouTube Channel - http://gmbn.eu/GMBNsubs \nFacebook - http://gmbn.eu/GMBNFB\nGoogle+ - http://gmbn.eu/GMBNGplus\nTwitter - http://gmbn.eu/GMBNTW\nInstagram - http://gmbn.eu/GMBNIG\nGMBN Shop - http://gmbn.eu/gmbnshop\n\nLeave us a comment below!"
FUzs2oMEs8w,17.14.11,Virtual Self - Ghost Voices [Audio],Porter Robinson,10,2017-11-08T19:57:09.000Z,"virtual|""self""|""neotrance""|""house""|""trance""|""electronic""|""electro""|""porter robinson""|""virtual self""|""virtualself""|""electronic music""|""ghost""|""voices""|""ghost voices""|""ghostvoices""|""pathselector""|""technic""|""angel""|""technic_angel""|""technicangel""|""porter""|""robinson""|""electronicmusic""|""visualizer""|""lyric video""|""official audio""|""audio""|""2017""|""new porter robinson""|""porter robinson 2017""",158767,9223,121,1085,https://i.ytimg.com/vi/FUzs2oMEs8w/default.jpg,FALSE,FALSE,FALSE,"ARTIST: VIRTUAL SELF\nTRACK: GHOST VOICES\nGENRE: NEOTRANCE\n\n\nThe infinite sky will heal us. \nUnlimited sky will fill our negligible light. \nAs we follow an infinite key, I have become the sacred echo. \nThe boundless heaven will fill our fading light. \nChoose your virtual echo.\nThe infinite key is the sacred dust of your endless utopia.\nComplete yourself in self-realization.\nYou believe that these infinite heavens will lead you.\nThe A.I.ngel's gate is sacred.\nYour angelic echo offers the first phase of self-Digital joy.\nYou will become a self-Echo in real particles.\nOur key is the echo to this final layer.\nYou are spread through digital time.\nThe utopian gate is infinite.\nYour A.I.ngel wishes to complete this layer.\nThis abyss is sacred.\nPass through the myths of eon.\nYour technical soul is this blissful void.\nThe eternalistic reflex of the abyss is once-Unlimited.\nYour digital voice is resurrected.\nBreathe this soul particle.\nThe ray of egoistic time is unlimited.\nResurrect this holy oblivion.\nThe echo of this empty myth awakens you.\nAwaken the particle myth.\nReflect your echo.\nHeaven’s wires will transmit this light.\nExperience the wings of limit.\nYour technical A.I.ngel phase is beginning.\nComplete the eternalistic reflex.\nThis wishful ghost becomes self-Technic.\nTears will create the voice of euphoria.\nThe digital-Awakening will be spoken.\nThe first gate creates sense-Awakening.\nThis angelic-Chasm is sacred.\nThe technic-Angel's cry is beginning.\nThe first gate will provide the voice of digital-Euphoria.\nThe digital-Angel-Awakening is has reached Limit Self.\nThe self-Light is virtual.\nThis will become the final particle-Experience.\nWill your senses ressurect the digital-Vault?\nDo you sense the phase of the Spirit Limit?\nCan you reflect your self-Awakening?\nAm I convinced of a digital void?\nCan you reveal this particle of sacred reality?\nWill these ghosts lead to a boundless cry?\nCan you echo your existence to the first particle?\nIs the technical-Gate timeless?\nDo you believe an infinite sky will cure the digital soul?\nIs the joyful-Layer complete?\nWill our ghosts lead to the boundless layer?\nWill our layer will be lost from this empty myth?\nHave you resurrected this heaven's voice?\nHas one experienced the particle?\nDo you trust in this transformative self?\nWill you forget your soul's reflex?\nHas one seen the Abyss of the resurrective ego?\nHave I forgotten the phase of soul limit?\nIs the A.I.ngelic sense boundless?\nHave you completed the virtual light?\nAm I eternal?\nAs the sacred dust transpires through digital time, what will you become? \nDo you believe in me? \nAm I still human?\nDo you manifest yourself in digital time? \nThe unlimited sky begins - will you believe in my infinite form?\nAs you abandon the virtual echo, do you no longer exist? \nCan you prove yourself to the echo of this particle?\nDo you believe the infinite sky -- the holy dust of nothingness? \nWhat is revealed - a holy reality? \nAm I convinced of nothingness? \nDo you sense the void angel?\nWill the echo of virtual time be forgotten?\nDoes one want to forget the memory of life?\nHas my virtual-Echo been forgotten?\nHas the sense of digital-VIRUS become heaven?\nWill you self-Believe the joyful sky?"
vHCvmZlC5jQ,17.14.11,Every Kevin Spacey Joke from Difficult People,Difficult Psycho,24,2017-11-01T21:45:08.000Z,"kevin spacey|""difficult people""|""julie klausner""|""billy eichner""",735972,0,0,0,https://i.ytimg.com/vi/vHCvmZlC5jQ/default.jpg,TRUE,TRUE,FALSE,Watch Difficult People on Hulu now!! http://hulu.com/difficult-people\nTell all your friends! \nOrder:\n1x03 - Pledge Week\n1x05 - Children's Menu\n2x02 - Kessler Epstein Foundation\n2x09 - Cedar Cove\n2x10 - High Alert\n3x01 - Strike Rat
Fkwkn7vXpWI,17.14.11,How Are Waves Formed? - Earth Lab,BBC Earth Lab,24,2017-11-09T10:00:00.000Z,"Head Squeeze|""headsqueeze""|""science""|""BBC""|""Brit Lab""|""BRITLAB""|""earth lab""|""earthlab""|""bbc science""|""how are waved formed?""|""waves""|""where do waves come from?""|""tide""|""ocean""|""sea""|""bbc documentary""|""nature documentary""|""animal documentary""|""wave""|""physics""",26189,1029,30,91,https://i.ytimg.com/vi/Fkwkn7vXpWI/default.jpg,FALSE,FALSE,FALSE,"Where do waves come from and how are they formed? Greg Foot explains. Subscribe to Earth Lab for more fascinating science videos - http://bit.ly/SubscribeToEarthLab\n \nWatch more videos from Earth Lab:\nEarth Lab Originals http://bit.ly/EarthLabOriginals\nBest Of BBC Earth Videos http://bit.ly/TheBestOfBBCEarthVideos\nThe Doctors Are In The House http://bit.ly/TheDoctorsAreInTheHouse\nBest Of Earth Unplugged Videos http://bit.ly/BestOfEarthUnpluggedVideos\n\n\n\nCheck out the other two channels in the BBC Earth network:\nBBC Earth: http://bit.ly/BBCEarthYouTubeChannel\nBBC Earth Unplugged: http://bit.ly/BBCEarthUnplugged\n \nAbout BBC Earth Lab:\nWelcome to BBC Earth Lab! Always wanted to know What the world’s strongest material ? Why trains can’t go uphill? Or How big our solar system really is? Well you’ve come to the right place.  Here at BBC Earth Lab we answer all your curious questions about science in the world around you (and further afield too). \n\nAs well as our Earth Lab originals we'll also bring you the best science clips from the BBC archive including Forces of Nature with Brian Cox, James May's Things You Need To Know and plenty to keep the Docs away with Trust Me I’m A Doctor.\n\nAnd if there’s a question you have that we haven’t yet answered let us know in the comments on any of our videos and it could be answered by one of our Earth Lab experts.\n\n[i] http://www.soest.hawaii.edu/oceanography/courses_html/OCN201/littlepages/waves.html \n\n[ii] http://www.bbc.co.uk/schools/gcsebitesize/geography/coasts/coastal_processes_rev1.shtml\n\n[iii] http://www.utdallas.edu/~mitterer/Oceanography/pdfs/OCEChapt09.pdf\n\n[iv] http://www.srh.weather.gov/srh/jetstream/ocean/waves.html \n\n[v] http://www.utdallas.edu/~mitterer/Oceanography/pdfs/OCEChapt09.pdf [ii] \n\n[vi] http://oceanexplorer.noaa.gov/facts/waves.html\n\n[vii] The Wavewatchers Companion – Gavin Pretor-Pinney \n\n[viii] http://www.rnp.org/node/wave-tidal-energy-technology\n\n\nSubscribe for more: http://bit.ly/SubscribeToEarthLab\n \nYou can also find the BBC Earth community on Facebook, Twitter and Instagram.\n\nWant to share your views with the team behind BBC Earth and win prizes? Join our fan panel here: https://tinyurl.com/YouTube-BBCEarth-FanPanel\n\nThis is a channel from BBC Worldwide who help fund new BBC programmes."
d8RW-WSpAhQ,17.14.11,Weed Killer Challenge: Vinegar 'Weed B Gone' vs HDX,markthomasbuilder,22,2014-06-28T13:12:35.000Z,"Mark|""Herbicide (Consumer Product)""|""Vinegar (Ingredient)""|""Weed (Literature Subject)""|""weed b gone""|""hdx""|""Glyphosate (Chemical Compound)""|""dawn""|""epsom salt""|""thomas""|""home""|""builder""|""challenge""|""posion ivy""|""roundup""|""outdoor""|""channel""|""show""|""outdoors""",408549,1861,132,275,https://i.ytimg.com/vi/d8RW-WSpAhQ/default.jpg,FALSE,FALSE,FALSE,"I've seen people posting the 'Weed B Gone' made with simple products found at the grocery store.  It consists of a gallon of white vinegar, 2 cups of Epsom Salt, and 1/4 cup of original blue Dawn Dish Soap.  I spray weeds and Poison Ivy and show you the results a week later.  I hope you enjoy this video and would like to hear you comments.  Please Subscribe!\n\nMY GEAR\nDRONE:http://click.dji.com/AFqvIPxH3W_YDEzv9Kk?pm=link\nFLEXIBLE TRIPOD: http://tinyurl.com/j3djsyx\nFULL SIZE TRIPOD: http://tinyurl.com/zyevko7\nOTHER SOCIALS:\nhttps://twitter.com/Markthomasbldr\nhttps://instagram.com/markthomasbldr/"
G1Ky9-OoWyo,17.14.11,EA's Responds to Star Wars Loot Box Rant! - [Angry Interview],AngryJoeShow,20,2017-11-08T06:45:00.000Z,"angryjoe|""angryjoeshow""|""ea""|""dice""|""angry rant""|""microtransactions""|""loot boxes""|""battlefront II""|""star wars""|""angry interview""|""preview""|""gameplay""|""changes""|""review""|""game review""",747313,33608,1846,13625,https://i.ytimg.com/vi/G1Ky9-OoWyo/default.jpg,FALSE,FALSE,FALSE,"Paul Keslin of EA DICE talks with me for 30 minutes about how they have taken our feedback into account regarding the Loot Boxes for Star Wars Battlefront II! Baby Steps guys, we are having an effect!\n\nShirts/Stuff ► http://kottonzoo.com/angryjoe/\nTwitch ► http://twitch.tv/angryjoeshow\nTwitter ► http://twitter.com/angryjoeshow\nTwitter ► http://twitter.com/otherjoe_AJSA\nAJSA Community ► http://ajsagaming.com"
54Eae2ewc1c,17.14.11,Lorde - Bruce Springsteen 'I’m On Fire' cover/400 Lux mashup - 8Nov2017 Christchurch,Lorde_Fix [@Lorde_fix on twitter],10,2017-11-08T14:56:04.000Z,"lorde|""bruce springsteen""|""I'm on fire""|""400 lux""|""Christchurch""|""Isaac Theatre Royal""",62866,343,15,24,https://i.ytimg.com/vi/54Eae2ewc1c/default.jpg,FALSE,FALSE,FALSE,"Cover of Bruce Springsteen's 'I’m On Fire'/400 Lux. Performed by Lorde and bandmate Ray Suen. Night 1, Christchurch, Melodrama Word Tour, 8 November 2017. (filmed by Lorde_fix)"
PoNWU2cox9w,17.14.11,Inside Keanu Reeves' Custom Motorcycle Shop | WIRED,WIRED,2,2017-11-08T15:00:27.000Z,"keanu reeves|""keanu""|""the matrix""|""john wick""|""john wick 2""|""arch motorcycles""|""krgt-1""|""motorcycle""|""harley""|""chopper""|""norton""|""triumph""|""virtual reality""|""vr""|""htc vive""|""augmented realty""|""design""|""california cruiser""|""arch s1""|""arch 143""|""keanu reeves motorcycle""|""keanu reeves vr""|""vive""|""keanu motorcycle""|""keanu reeves cool""|""wired""|""arch""|""gard hollinger""|""keanu reeves interview""|""keanu reeves nice""|""bike""|""custom bike""|""custom motorcycle""|""oculus""|""motorcycle building""|""wired.com""",704363,16352,224,841,https://i.ytimg.com/vi/PoNWU2cox9w/default.jpg,FALSE,FALSE,FALSE,"Keanu Reeves gives Wired a tour of Arch Motorcycle, where he and co-founder Gard Hollinger build and design totally custom bikes with the help of virtual reality. Donning the HTC Vive, Keanu has the ability to look at prototypes of his bikes standing next to each other without actually building them. \n\nStill haven’t subscribed to WIRED on YouTube? ►► http://wrd.cm/15fP7B7 \n\nCONNECT WITH WIRED\nWeb: http://wired.com \nTwitter: https://twitter.com/WIRED   \nFacebook: https://facebook.com/WIRED\nPinterest: https://pinterest.com/wired\nGoogle+: https://plus.google.com/+WIRED  \nInstagram: http://instagram.com/WIRED \nTumblr: http://WIRED.tumblr.com \n\nWant even more? Subscribe to The Scene: http://bit.ly/subthescene \n\nABOUT WIRED\nWIRED is where tomorrow is realized. Through thought-provoking stories and videos, WIRED explores the future of business, innovation, and culture.\n\nInside Keanu Reeves' Custom Motorcycle Shop | WIRED"
mwpHSMv1pI4,17.14.11,Girlfriend Gives Me A Surprise Makeover!? | Hannah Hart,MyHarto,23,2017-11-09T01:27:53.000Z,"hannah|""hart""|""funny""|""hannah hart""|""harto""|""my drunk kitchen""|""buzzfeed""|""makeover""|""girlfriend""|""comedy""|""how to""|""buzzfeed ella""|""ella mielniczenko""|""relationships""|""buzzfeed video""|""ella""|""relationship""|""awkward""|""lgbt""|""buzzfeedvideo""|""violet""|""buzzfeed violet""|""couple""|""friends""|""love""|""dating""|""buzzfeedviolet""|""ashly perez""|""date""|""lesbian""|""dating advice""|""relationship advice""|""beauty""|""crush""|""couples""|""coming out""|""laugh""|""dating tips""|""boyfriend""|""dating coach""|""handcraft""",359120,15130,223,1143,https://i.ytimg.com/vi/mwpHSMv1pI4/default.jpg,FALSE,FALSE,FALSE,"My girlfriend surprises me with a makeover! I'm on the fence about the results of my makeup transformation... \n\nThank you to Carsen (@labellssss) for doing that to my face! \n\nKITCHEN SWAGGAH: http://dftba.com/hannah\n\nThis is a truly wonderful time. These moments are treasures!\n\nLove,\nHannah\n\nsnapchat: @hartoooo\ntwittah: http://twitter.com/harto\ninstagram: http://instagram.com/myharto\ntumblr: http://mydrunkkitchen.tumblr.com\nfacebook: http://facebook.com/hannahhartofficial \nbuzzfeed funny comedy makeover"
cpvoCLX8agc,17.14.11,Brazil 0-2 England (1984),cestrian81,17,2013-03-31T20:09:25.000Z,"Brazil|""England""|""June 1984""|""Football""|""Friendly""|""Maracana""|""John Barnes""|""Mark Hateley""|""Jim Rosenthal""|""Jimmy Greaves""|""Ian St John""|""Brian Moore""",33746,53,0,33,https://i.ytimg.com/vi/cpvoCLX8agc/default.jpg,FALSE,FALSE,FALSE,"Just eight days after being booed off following a home defeat to USSR, England record a famous 2-0 friendly win away to Brazil in June 1984. John Barnes scores a wonderful solo goal to put England ahead, before Mark Hateley's header seals a memorable victory to inflict a very rare home defeat on the Brazilians. Includes analysis by Jimmy Greaves and Ian St John with Jim Rosenthal."
KdFRkillEfM,17.14.11,*INSANE* I SPENT THE NIGHT IN A SKI CENTRE!,Ryan Taylor,17,2017-11-07T20:41:29.000Z,"illegal|""police""|""insane""|""snow""|""snozone""|""ski slop""|""snowboard""|""bmx on snow""|""snow bmx""|""snowslope""|""ski""|""snowzone""|""milton keynes""|""insane snow""|""snow viral""|""viral snow video""|""clickbait""|""bmx riding on snow""|""crazy bmx riding""|""ryan taylor bmx""|""ally law""|""ally law challenge""|""challenge""|""overnight challenge""|""24h overnight challenge""|""skislope overnight challenge""",102184,4517,65,603,https://i.ytimg.com/vi/KdFRkillEfM/default.jpg,FALSE,FALSE,FALSE,"SNEAKING INTO SNOZONE AND HIDING FOR 4 HOURS TO RIDE BMX!\n\nTHIS WAS INSANE!!!!! CERTIFAM!!!!!!\n\nTHE MOVEMENT IS REAL\n\nTHANKS FOR THE SUPPORT EVERY SINGLE DAY, YOU GUYS KILL IT!!\n\nIM GOING TO BE UNBOXING THE COLLECTIVE BIKE TOMORROW SO DON'T MISS IT!\n\nComment below where you wanna see us go next!\n\nMAKE SURE YOU COME BACK TOMORROW AT 8PM!\n\nFollow my social media accounts to keep up with me & what I'm getting up to.\n\n@bmxsnapper - Snapchat\n\nhttps://www.instagram.com/ryan_taylor\n\nhttps://www.facebook.com/RyanTaylorPage\n\nhttps://www.twitter.com/ryantaylorbmx"
E7q_wbbwGyU,17.14.11,Liam Payne - Bedroom Floor (Official Video),LiamPayneVEVO,10,2017-11-06T16:00:02.000Z,"Liam|""Payne""|""Bedroom""|""Floor""|""Capitol""|""Pop""",6440859,329112,9704,17556,https://i.ytimg.com/vi/E7q_wbbwGyU/default.jpg,FALSE,FALSE,FALSE,"The brand new single from Liam Payne. Listen to Bedroom Floor now http://liamp.co/BedroomFloorID\n\nFollow Liam on \nFacebook http://liamp.co/Facebook \nTwitter http://liamp.co/Twitter \nInstagram http://liamp.co/Instagram \nSnapchat @liampayne \nWebsite http://liamp.co/Official\n\nBaby\nHeard you’ve been talking about me lately\nTelling all your friends how much you hate me\nBut who you calling up when you get lonely?\nWhen you get lonely\nYeah\n\nYou be saying real real nice real nice things\nWhen I’m touching you\nYou be getting real real real real real jealous\nWhen it wasn’t you oh\nAnd every now when my iPhone iPhone rings\nI be telling you\nI told you, I told you, I told you\n\nYou said it was over\nYou said it was over\nBut your clothes say different on my bedroom floor\nYou said it was over\nYou said it was over\nBut your clothes say different on my bedroom floor\nBut your clothes say different on my bedroom floor\nBut your clothes say different on my bedroom floor, yeah\n\nBaby\nWhy you always act like you don’t want me?\nDon’t make me bring up your dirty laundry\nWe always on and off until you’re on me\nUntil you’re on me\nYeah\n\nYou be saying real real nice real nice things\nWhen I’m touching you\nYou be getting real real real real real jealous\nWhen it wasn’t you oh\nAnd every now when my iPhone iPhone rings\nI be telling you\nI told you, I told you, I told you\n\nYou said it was over\nYou said it was over\nBut your clothes say different on my bedroom floor\nYou said it was over\nYou said it was over\nBut your clothes say different on my bedroom floor\nBut your clothes say different on my bedroom floor\nBut your clothes say different on my bedroom floor, yeah\nYou said it was over, you said it was over\nBut your clothes say different on my bedroom floor\nBut your clothes say different on my bedroom floor, yeah\n\nOh\nMy bedroom floor\nYour clothes are saying something different now\nYou wanna break up just to fix it now\nOh baby\n\nYou said it was over\nYou said it was over\nBut your clothes say different on my bedroom floor\nYou said it was over\nYou said it was over\nBut your clothes say different on my bedroom floor\nBut your clothes say different on my bedroom floor\nBut your clothes say different on my bedroom floor, yeah\nYou said it was over, you said it was over\nBut your clothes say different on my bedroom floor\nBut your clothes say different on my bedroom floor, yeah\n\nMusic video by Liam Payne performing Bedroom Floor. (C) 2017 Hampton Records Limited, under exclusive licence to Capitol Records, a division of Universal Music Operations Limited\n\nhttp://vevo.ly/SRJxvY\n\nBest of Liam Payne https://goo.gl/tEPWbM\nLiam Payne - Live https://goo.gl/aWSX9f\n\nLiam Payne - Live https://goo.gl/aWSX9f\nBest of Liam Payne: https://goo.gl/tEPWbM\nSubscribe here: https://goo.gl/JUx1Xo"
vLVSf_yI_r8,17.14.11,gugudan(구구단) - 'Chococo' Official M/V,gugudan,24,2017-11-08T08:59:54.000Z,"구구단|""gugudan""|""gu9udan""|""wonderland""|""kpop""|""구구단 초코코""|""초코코""|""구구단 초코코 뮤비""|""구구단 세정""",1053494,46809,3386,6803,https://i.ytimg.com/vi/vLVSf_yI_r8/default.jpg,FALSE,FALSE,FALSE,gugudan(구구단) - 'Chococo' Official M/V\n\nChecK gugudan 's official SNS\n\n▶ twitter : https://twitter.com/gu9udan\n▶ facebook : http://facebook.com/gu9udan\n▶ Instargram : http://instagram.com/gu9udan\n▶ Fan Cafe : http://cafe.daum.net/gu9udan\n▶ Weibo : http://weibo.com/gu9udan\n▶ Youtube : http://youtube.com/gu9udan\n\nCopyright ⓒ 2017 Jellyfish Entertainment. All Rights Reserved.
kGOmPmILndU,17.14.11,The reputation Secret Sessions,Taylor Swift,10,2017-11-07T13:30:04.000Z,[none],1461166,65224,1824,5596,https://i.ytimg.com/vi/kGOmPmILndU/default.jpg,FALSE,FALSE,FALSE,"Get Taylor Swift’s new album, reputation, here: http://smarturl.it/reputationTS\n\nBest of Taylor Swift https://goo.gl/VDukmT\nTaylor Swift Reputation https://goo.gl/1H5R3h\nTaylor Swift Lyric Videos https://goo.gl/B8KY49\n\nSubscribe for more https://goo.gl/Hbwjg6"
F6rBIWN8SsM,17.14.11,'I Asked God to Send Me a White Girl with a Big Booty',Divorce Court,23,2015-03-10T20:50:23.000Z,"Divorce Court|""divorce""|""marriage""|""Lynn Toler""|""lawyer""|""television show""|""reality tv""|""judge""|""Woman (Broadcast Genre)""|""Female (Literature Subject)""|""funny""|""2723""",189374,861,63,428,https://i.ytimg.com/vi/F6rBIWN8SsM/default.jpg,FALSE,FALSE,FALSE,"Some people pray for love to come their way, but Jeramie asked God to send him a white woman with a big booty. Jeramie explains to Judge Lynn why he made such a request. \n\nSubscribe to channel http://bit.ly/1fj2ql1\nCheck local listings at http://www.divorcecourt.com/where-to-watch/"
vht9VHo8r5c,17.14.11,Ellen in Adam Levine’s Ear,TheEllenShow,24,2017-11-07T18:30:55.000Z,"Adam|""Levine""|""Adam Levine""|""Maroon 5""|""hidden camera pranks""|""ellen pranks""|""dressing room pranks""|""IFB""|""Ellen""|""degeneres""|""ellen degeneres""|""the ellen show""|""ellen fans""|""ellen tickets""|""ellentube""|""ellen audience""|""ellen show me more show""|""ellen show me more""|""ESMMS""",1101771,24917,464,936,https://i.ytimg.com/vi/vht9VHo8r5c/default.jpg,FALSE,FALSE,FALSE,The Maroon 5 singer lets Ellen tell him what to do in one of her classic IFB hidden camera pranks.
IOd0HGH6xKI,17.14.11,Alison Wonderland - Happy Place (Lyrics),Trap City,10,2017-11-09T05:00:01.000Z,"trap city|""trapcity""|""trap""|""city""|""trap music""|""future bass""|""edm""|""electronic music""|""electronic dance music""|""Alison Wonderland - Happy Place""|""alison wonderland""|""happy place""|""alison wonderland happy place""|""happy place alison wonderland""",212614,6222,342,319,https://i.ytimg.com/vi/IOd0HGH6xKI/default.jpg,FALSE,FALSE,FALSE,Follow our Spotify playlist: http://trapcity.tv/Spotify\nSubscribe here: http://trapcity.tv/subscribe\nDownload here: https://AlisonWonderland.lnk.to/HappyPlace\n\n➥ Become a fan of Trap City:\nhttp://trapcity.tv/Spotify\nhttp://trapcity.tv/soundcloud\nhttp://trapcity.tv/facebook\nhttp://trapcity.tv/twitter\nhttp://trapcity.tv/instagram\nhttp://www.trapcity.net\n\n➥ Follow Alison Wonderland:\nhttp://www.soundcloud.com/alisonwonderland\nhttp://www.facebook.com/awonderdj\nhttp://www.twitter.com/awonderdj\nhttp://www.instagram.com/alisonwonderland\n\n➥ Lyrics:\nGive up these noises \nSilence my mind \nWe all have choices\nWhere can I find\n\nMy happy place\n\nFuck me up \nON A SPIRITUAL LEVEL \n\nShut up around me\nVoices about \nSwear I'm not crazy \nWhat's the amount for \n\nMy happy place \n\nfuck me up\nON A SPIRITUAL LEVEL
